Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Scholarship holder,Curricular units 2nd sem (enrolled),Curricular units 1st sem (enrolled),Admission grade,Displaced,Previous qualification (grade),Curricular units 2nd sem (evaluations),Application order,Daytime/evening attendance	,Curricular units 2nd sem (credited),Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),GDP,Course,Target
5,12.8,5,11.2,1,0,5,5,118.2,0,140.0,6,1,0,0,0,7,0.32,9991,Graduate
3,11.0,3,12.0,0,0,5,5,115.6,1,124.0,7,1,1,0,0,9,-3.12,9147,Dropout
7,15.885714285714286,7,15.885714285714286,1,0,8,8,117.8,1,130.0,8,1,1,0,0,8,1.74,9500,Graduate
4,11.58,4,12.94,0,0,7,7,127.0,0,142.0,12,1,1,0,0,12,1.79,9500,Dropout
6,14.166666666666666,6,14.0,0,0,6,6,140.0,0,150.0,6,1,0,0,0,6,-3.12,8014,Graduate
0,0.0,0,0.0,1,0,0,0,106.0,1,110.0,0,1,1,0,0,0,0.32,171,Graduate
0,0.0,0,0.0,0,0,8,7,151.0,0,110.0,8,1,1,0,0,7,-4.06,9500,Dropout
0,0.0,0,0.0,1,0,5,5,106.4,0,112.0,0,1,0,0,0,0,3.51,9991,Dropout
3,11.0,4,11.25,1,0,5,5,125.3,1,100.0,8,1,0,0,0,8,0.32,9991,Dropout
0,0.0,0,0.0,1,0,5,5,130.0,0,130.0,6,1,1,0,0,5,1.74,9119,Dropout
0,0.0,4,11.25,0,0,6,6,116.0,0,133.1,12,1,0,0,0,13,1.74,8014,Dropout
3,10.666666666666666,5,11.8,1,0,6,6,100.0,1,100.0,10,2,0,1,0,9,0.32,8014,Graduate
10,11.181818181818182,8,11.625,1,0,10,10,118.5,1,130.0,16,2,1,4,5,19,0.32,9147,Graduate
0,0.0,0,0.0,1,0,5,6,118.9,1,129.0,10,2,1,0,0,11,-3.12,9238,Dropout
4,11.25,4,10.25,1,1,6,6,119.3,1,127.0,6,2,1,0,0,8,-1.7,9070,Dropout
14,11.357142857142858,15,10.8,1,0,14,15,135.8,1,140.0,14,1,0,13,14,16,-3.12,9991,Graduate
11,12.666666666666666,11,12.545454545454543,0,1,11,12,130.0,1,130.0,16,1,1,4,5,15,3.51,171,Graduate
0,0.0,0,0.0,1,0,6,6,150.0,0,140.0,0,1,1,0,0,0,-0.92,9085,Dropout
0,0.0,0,0.0,1,0,5,5,111.9,1,133.1,5,1,0,0,0,5,0.32,9991,Dropout
5,12.2,6,14.77777777777778,1,0,6,6,150.1,1,120.0,11,1,1,0,0,9,0.79,9003,Graduate
0,0.0,0,0.0,1,0,4,3,130.0,0,133.1,8,1,1,0,0,4,-0.92,9003,Dropout
0,0.0,0,0.0,1,0,2,2,128.0,0,120.0,2,2,1,0,0,2,0.32,9119,Dropout
0,0.0,0,0.0,0,0,5,4,102.5,0,133.1,0,2,1,0,0,4,-1.7,9147,Dropout
0,0.0,0,0.0,0,0,5,5,102.5,0,133.1,5,2,0,0,0,10,-4.06,9991,Dropout
5,11.6,5,11.4,1,1,5,5,110.0,0,100.0,7,2,1,0,0,5,-3.12,9670,Graduate
6,10.857142857142858,6,11.666666666666666,1,0,7,9,114.0,0,133.1,10,1,1,2,3,13,-4.06,9003,Dropout
5,13.0,7,11.285714285714286,1,0,8,10,128.2,1,120.0,8,1,1,2,6,12,-3.12,9119,Dropout
5,12.6,4,11.5,1,1,6,6,116.5,0,128.0,10,1,1,0,0,12,1.74,9773,Graduate
5,16.0,5,16.0,1,1,5,5,149.3,0,172.0,5,1,0,0,0,5,3.51,9991,Graduate
6,12.666666666666666,6,12.5,1,1,6,6,134.1,1,146.0,7,3,1,0,0,6,1.74,9773,Dropout
5,12.6,5,13.0,1,0,5,5,133.5,1,150.0,10,1,1,0,0,10,-3.12,9119,Graduate
12,12.083333333333334,13,13.714285714285714,1,0,12,18,110.0,0,130.0,18,1,1,7,8,27,-4.06,9003,Graduate
3,12.5,3,12.333333333333334,1,1,6,5,107.5,1,111.0,14,4,1,0,0,9,2.02,9119,Dropout
10,12.7,11,12.727272727272728,0,0,12,17,130.0,1,130.0,24,1,1,10,11,31,-4.06,9003,Dropout
0,0.0,1,14.0,1,0,5,5,111.6,0,170.0,5,1,1,0,1,5,-3.12,9670,Dropout
0,0.0,0,0.0,0,0,5,5,101.0,1,133.1,0,3,1,0,0,0,3.51,9147,Dropout
1,10.0,0,0.0,1,0,5,5,128.2,0,120.0,5,1,1,0,0,5,-3.12,9670,Dropout
12,17.692307692307693,6,18.875,1,0,12,6,150.0,0,110.0,14,1,1,6,0,8,-0.92,9003,Graduate
0,0.0,0,0.0,1,0,6,6,142.8,0,133.1,12,1,1,0,0,12,0.32,9853,Dropout
5,16.2,7,13.5,1,0,5,7,150.0,1,150.0,6,1,0,0,3,9,3.51,9991,Dropout
3,10.0,2,15.0,1,0,9,11,156.5,0,133.1,10,1,1,4,7,12,-0.92,9254,Graduate
0,0.0,0,0.0,0,0,5,5,98.6,0,120.0,7,1,1,0,0,10,1.79,9119,Dropout
5,12.8,9,14.22222222222222,1,0,5,9,130.0,0,130.0,5,1,0,5,9,9,-1.7,9991,Dropout
0,0.0,4,12.0,0,0,6,7,120.0,0,100.0,16,1,1,0,2,14,-4.06,9003,Dropout
4,12.0,5,12.6,1,0,5,5,127.7,1,142.0,8,1,1,0,0,9,-1.7,9085,Graduate
0,0.0,0,0.0,1,1,5,5,147.7,0,148.0,5,1,1,0,0,5,-3.12,9119,Dropout
6,15.3,6,14.5,1,0,6,6,170.0,1,170.0,10,1,1,0,0,8,-0.92,9003,Graduate
6,13.5,6,14.5,1,0,6,6,110.2,0,110.0,6,1,1,0,0,6,2.02,9070,Graduate
0,0.0,0,0.0,1,0,5,5,121.0,0,135.0,0,2,1,0,0,0,1.79,9119,Dropout
5,13.2,5,11.6,1,0,5,5,129.9,0,133.0,5,1,1,0,0,5,1.79,9147,Graduate
0,0.0,4,11.75,1,0,6,6,132.0,0,133.1,7,1,1,0,0,10,-4.06,9773,Dropout
0,0.0,0,0.0,1,0,6,6,125.9,1,121.0,0,3,1,0,0,0,0.79,9254,Dropout
0,0.0,0,0.0,1,0,0,0,165.7,1,159.0,0,1,1,0,0,0,-3.12,171,Dropout
0,0.0,0,0.0,1,1,6,6,122.7,1,130.0,6,5,1,0,0,7,3.51,9254,Dropout
4,11.8,4,11.25,0,0,5,5,141.4,0,121.0,8,1,0,0,0,7,1.74,9991,Dropout
0,0.0,5,11.571428571428571,1,0,6,6,156.4,1,133.1,11,1,1,0,0,9,0.79,9130,Dropout
3,12.666666666666666,4,12.75,1,0,9,6,131.7,1,125.0,12,1,1,3,3,6,1.79,9070,Dropout
0,0.0,0,0.0,1,0,5,4,104.7,1,120.0,9,2,1,0,0,4,1.74,9147,Dropout
0,0.0,0,0.0,0,0,5,5,110.0,0,110.0,5,1,1,0,0,5,-1.7,9085,Dropout
3,10.333333333333334,4,11.25,1,0,6,6,129.1,1,120.0,10,1,1,0,0,6,1.74,9670,Dropout
0,0.0,0,0.0,0,0,6,6,120.0,0,133.1,0,1,1,0,0,0,0.79,9003,Dropout
6,15.0,6,14.333333333333334,1,0,6,6,127.0,0,133.1,7,1,1,0,0,6,-4.06,9773,Graduate
0,0.0,0,0.0,0,0,5,6,151.5,0,133.1,5,1,0,0,0,7,-0.92,8014,Dropout
20,13.5,20,13.5,1,1,23,23,126.8,1,130.0,23,2,1,18,18,23,0.32,9500,Graduate
7,11.347142857142858,7,12.444285714285714,1,0,8,7,125.6,1,128.0,11,1,1,0,0,7,1.79,9500,Graduate
3,11.333333333333334,3,10.666666666666666,1,0,5,5,127.8,1,140.0,7,2,1,0,0,7,-3.12,9147,Dropout
5,12.4,6,12.666666666666666,1,1,6,6,131.3,0,140.0,6,1,1,1,1,6,1.79,9070,Graduate
5,14.833333333333334,5,13.2,1,0,5,5,155.7,0,120.0,6,1,0,0,0,5,1.74,9991,Graduate
11,12.181818181818182,10,12.7,1,0,12,12,128.5,0,130.0,14,1,1,5,7,20,3.51,9003,Graduate
5,14.8,5,14.833333333333334,1,0,5,5,170.0,0,100.0,5,1,1,0,0,6,-4.06,9147,Graduate
1,12.0,4,11.5,0,0,7,10,100.0,0,133.1,8,1,1,1,4,10,-4.06,9003,Dropout
0,0.0,0,0.0,1,0,6,6,107.2,0,110.0,0,1,1,0,0,0,-1.7,9670,Dropout
0,0.0,0,0.0,1,0,5,5,139.3,1,147.0,0,1,1,0,0,0,1.79,9147,Dropout
6,12.5,6,14.714285714285714,1,1,6,6,122.3,1,137.0,6,2,1,0,0,7,3.51,9254,Graduate
7,10.428571428571429,4,10.5,0,0,10,8,128.5,0,120.0,16,1,0,5,2,13,1.79,8014,Dropout
5,12.5,6,15.0,1,0,6,6,150.0,0,133.1,11,1,1,0,0,10,0.79,9003,Graduate
6,14.0,6,12.666666666666666,1,1,6,6,136.1,0,142.0,6,1,1,0,0,6,-0.92,9773,Graduate
6,13.666666666666666,6,13.166666666666666,1,0,6,6,128.0,1,100.0,6,1,1,0,0,7,0.32,9773,Graduate
0,0.0,0,0.0,1,1,0,0,158.1,1,149.0,0,1,1,0,0,0,1.74,171,Graduate
6,12.5,6,13.0,1,0,6,6,108.7,1,110.0,6,2,0,0,0,6,-3.12,8014,Graduate
0,0.0,0,0.0,1,1,0,0,110.0,0,133.1,0,1,1,0,0,0,-4.06,171,Dropout
1,15.0,2,10.0,1,0,6,6,120.0,0,133.1,10,1,1,0,0,13,-0.92,9238,Dropout
5,13.375,6,13.333333333333334,1,0,6,6,150.0,0,150.0,16,1,1,1,2,7,1.79,9085,Graduate
6,13.333333333333334,3,12.333333333333334,1,0,6,6,113.0,0,133.1,6,1,0,0,0,13,2.02,8014,Graduate
14,11.642857142857142,20,13.181818181818182,1,0,14,21,118.6,0,121.0,18,1,1,10,14,23,3.51,33,Graduate
7,13.071428571428571,6,12.513333333333334,1,1,8,7,148.8,0,133.1,9,1,1,0,0,7,1.79,9500,Graduate
0,0.0,0,0.0,1,0,6,6,120.3,1,122.0,0,3,1,0,0,0,1.74,9853,Dropout
7,13.585714285714284,7,13.585714285714284,1,1,8,8,127.0,1,143.0,8,6,1,0,0,8,-1.7,9500,Graduate
8,11.425,7,11.155555555555557,1,0,8,7,113.8,1,123.0,10,1,1,0,0,9,-1.7,9556,Graduate
5,12.0,6,11.857142857142858,1,1,6,7,108.0,0,120.0,7,1,0,1,1,9,0.79,8014,Graduate
0,0.0,0,0.0,1,1,0,0,129.1,0,114.0,0,1,1,0,0,0,-3.12,171,Graduate
13,13.615384615384617,14,14.0,1,0,13,14,135.9,0,114.0,13,1,1,7,9,14,-4.06,9070,Graduate
0,0.0,5,12.0,0,0,6,6,154.4,1,154.4,0,2,1,0,0,8,1.74,9773,Dropout
8,13.0625,7,13.198571428571428,1,0,8,7,132.5,1,136.0,8,4,1,0,0,8,2.02,9500,Graduate
6,12.0,6,13.5,1,0,6,6,163.3,0,163.3,12,2,1,0,0,10,1.79,9085,Graduate
5,12.8,6,13.333333333333334,1,0,6,6,122.5,1,126.0,8,1,1,0,0,6,3.51,9670,Dropout
4,12.0,6,12.166666666666666,1,1,6,6,131.8,0,137.0,9,1,1,0,0,7,-3.12,9070,Graduate
7,12.214285714285714,7,12.214285714285714,1,1,8,8,135.0,1,139.0,8,3,1,0,0,8,-1.7,9500,Graduate
6,13.0,6,12.666666666666666,1,1,6,6,141.7,0,142.0,6,1,1,0,0,8,0.79,9254,Graduate
6,13.5,6,12.285714285714286,1,1,6,6,131.3,1,133.1,6,3,1,0,0,7,3.51,9773,Graduate
6,13.0,6,13.0,1,1,6,6,123.9,1,126.0,6,6,1,0,0,7,1.79,9254,Graduate
6,11.166666666666666,6,12.142857142857142,1,0,6,6,126.1,1,131.0,6,2,1,0,0,8,3.51,9254,Graduate
7,13.085714285714284,7,13.875714285714285,1,1,8,7,126.5,1,131.0,9,6,1,0,0,8,2.02,9500,Graduate
0,0.0,0,0.0,1,0,6,6,107.3,0,108.0,0,1,1,0,0,0,-4.06,9853,Dropout
0,0.0,6,11.666666666666666,1,1,6,6,95.0,1,133.1,7,4,1,0,0,12,-4.06,9238,Dropout
3,11.0,6,13.153846153846152,1,0,6,6,116.1,1,122.0,12,2,1,0,0,13,-4.06,9085,Graduate
6,12.833333333333334,6,14.5,1,1,6,6,134.6,1,143.0,6,4,1,0,0,6,1.79,9070,Dropout
8,13.65625,7,14.44142857142857,1,1,8,7,128.0,1,135.0,8,6,1,0,0,7,2.02,9500,Graduate
6,14.285714285714286,6,15.166666666666666,1,0,6,6,144.2,1,148.0,7,2,1,0,0,6,1.79,9773,Graduate
4,12.625,5,11.6,1,1,5,5,129.5,0,134.0,12,1,1,0,0,5,1.74,9147,Graduate
6,12.333333333333334,6,11.666666666666666,1,0,6,6,116.8,1,122.0,6,1,1,0,0,6,-0.92,9773,Graduate
6,13.2,6,12.625,1,1,6,6,160.0,0,160.0,10,1,1,0,0,8,-0.92,9003,Graduate
6,11.0,3,12.666666666666666,1,1,6,6,127.1,1,126.0,7,2,1,0,0,14,-3.12,9238,Graduate
6,13.142857142857142,6,11.857142857142858,1,1,6,6,112.9,1,115.0,8,1,1,0,0,7,1.79,9238,Graduate
6,15.833333333333334,6,14.714285714285714,1,0,6,6,121.6,0,130.0,6,1,1,0,0,7,1.79,9670,Graduate
5,13.0,6,13.5,1,0,6,6,130.0,0,130.0,9,1,1,0,0,6,3.51,9670,Graduate
5,12.4,4,11.5,1,1,5,5,121.7,1,135.0,5,1,1,0,0,7,1.74,9130,Graduate
0,0.0,2,14.0,1,0,5,5,120.0,0,120.0,5,1,1,0,2,9,1.79,9147,Dropout
0,0.0,6,12.833333333333334,1,1,6,7,143.5,0,148.0,6,1,1,0,0,8,0.79,9853,Dropout
8,14.75,7,13.428571428571429,1,1,8,7,128.3,0,136.0,8,2,1,0,0,7,-4.06,9556,Graduate
0,0.0,0,0.0,1,0,6,6,111.9,0,108.0,0,1,1,0,0,0,3.51,9070,Dropout
6,14.333333333333334,6,16.0,1,0,6,6,137.6,1,153.0,7,3,1,0,0,6,1.79,9773,Graduate
6,11.833333333333334,6,13.833333333333334,1,0,6,6,135.0,1,135.0,6,1,1,0,0,6,1.74,9238,Graduate
8,13.2325,8,13.2325,1,0,8,8,133.8,1,146.0,9,5,1,0,0,9,-3.12,9500,Graduate
6,14.166666666666666,6,14.0,1,1,6,6,126.9,1,130.0,6,2,1,0,0,6,-3.12,9773,Graduate
0,0.0,2,10.0,1,1,6,6,106.7,1,113.0,6,2,1,0,0,14,0.79,9254,Dropout
11,12.272727272727272,15,13.333333333333334,1,0,13,16,145.7,1,145.7,13,1,0,11,8,16,0.79,8014,Graduate
6,11.5,6,12.5,1,0,6,6,118.7,0,126.0,6,1,0,0,0,6,-1.7,8014,Graduate
0,0.0,2,10.5,1,0,5,5,161.8,1,160.0,5,1,0,0,0,8,0.32,9991,Dropout
5,11.4,4,12.0,1,0,5,5,130.0,0,130.0,6,1,1,0,0,10,2.02,9147,Graduate
6,13.5,6,14.0,1,0,6,6,136.8,1,156.0,6,1,1,0,0,6,2.02,9773,Dropout
5,12.6,6,13.5,1,0,6,6,130.9,1,141.0,8,5,1,0,0,7,0.32,9853,Graduate
8,13.07375,8,13.07375,1,0,8,8,127.0,1,143.0,8,3,1,0,0,8,-3.12,9500,Graduate
0,0.0,2,10.75,1,0,7,7,120.0,0,133.1,9,1,1,0,0,9,-0.92,9500,Dropout
6,13.333333333333334,6,14.0,1,1,6,6,153.8,1,172.0,6,1,1,0,0,6,1.74,9254,Graduate
6,13.428571428571429,6,12.333333333333334,1,0,6,6,140.0,0,140.0,7,1,1,0,0,7,2.02,9238,Graduate
8,14.788888888888888,7,13.464285714285714,1,1,8,7,136.6,0,142.0,9,1,1,0,0,7,1.79,9500,Graduate
6,14.666666666666666,6,13.666666666666666,1,1,6,6,140.0,1,148.0,6,2,1,0,0,6,-0.92,9773,Graduate
8,14.4025,8,14.4025,1,0,8,8,130.8,0,137.0,9,4,1,0,0,9,-3.12,9500,Graduate
8,16.3875,7,15.46875,1,0,8,7,138.8,1,143.0,8,1,1,0,0,9,2.02,9500,Graduate
6,14.166666666666666,6,12.625,1,0,6,6,110.0,0,133.1,6,1,1,0,0,8,-1.7,9238,Graduate
6,14.983333333333334,6,14.983333333333334,1,0,7,7,127.8,1,138.0,7,4,1,0,0,7,0.32,9500,Graduate
6,13.0,6,15.0,1,1,6,6,134.2,1,138.0,6,3,1,0,0,6,2.02,9773,Graduate
7,14.142857142857142,9,15.88888888888889,1,0,7,9,143.0,0,150.0,7,1,0,3,5,9,-1.7,8014,Graduate
3,11.0,4,11.5,1,0,6,6,120.0,1,120.0,14,1,1,0,0,14,-0.92,9085,Dropout
1,10.0,2,10.5,1,0,6,6,113.2,1,110.0,11,4,1,0,0,14,1.74,9254,Dropout
6,13.983333333333334,6,13.983333333333334,1,0,7,7,135.8,1,146.0,7,4,1,0,0,7,0.32,9500,Graduate
6,12.833333333333334,6,13.0,1,0,6,6,143.5,0,148.0,6,1,1,0,0,6,1.74,9238,Graduate
6,13.0,6,13.666666666666666,1,1,6,6,148.9,1,145.0,6,1,1,0,0,6,1.74,9238,Graduate
0,0.0,0,0.0,0,0,6,6,115.6,1,133.1,8,1,1,0,0,8,-4.06,9003,Dropout
5,15.4,5,14.4,1,0,5,5,159.3,0,160.0,5,1,1,0,0,5,0.32,9147,Graduate
6,13.666666666666666,6,14.166666666666666,1,0,6,6,133.2,1,130.0,7,1,1,0,0,6,0.32,9853,Graduate
6,12.0,5,12.2,1,0,6,6,117.6,1,120.0,7,2,0,0,0,8,0.32,8014,Graduate
2,10.5,3,12.333333333333334,1,0,6,6,122.6,0,120.0,11,1,1,0,0,8,-1.7,9853,Dropout
0,0.0,0,0.0,1,0,6,6,100.0,0,133.1,6,1,1,0,0,6,2.02,9003,Dropout
10,11.615384615384617,9,10.88888888888889,1,0,10,9,130.0,0,130.0,18,1,1,3,4,9,1.74,9147,Graduate
8,11.675,6,12.166666666666666,1,0,8,7,122.8,0,120.0,8,1,1,0,0,12,0.79,9556,Dropout
6,12.166666666666666,6,12.666666666666666,1,1,6,6,145.9,0,135.0,6,1,1,0,0,6,-0.92,9070,Graduate
5,12.2,5,11.4,1,0,6,6,143.0,1,133.1,8,1,1,0,0,9,-1.7,9070,Dropout
0,0.0,0,0.0,1,1,0,0,100.0,0,145.0,0,1,1,0,0,0,0.79,171,Dropout
5,12.8,6,13.5,1,1,6,6,125.1,1,138.0,8,3,1,0,0,6,-1.7,9853,Dropout
6,12.833333333333334,6,12.285714285714286,1,0,6,6,120.8,1,126.0,7,3,1,0,0,7,1.79,9238,Graduate
0,0.0,0,0.0,0,0,5,5,114.0,1,121.0,8,5,1,0,0,12,-3.12,9085,Dropout
1,13.0,2,10.5,1,0,6,6,132.1,1,152.0,11,1,1,0,0,10,-3.12,9238,Dropout
5,12.0,3,14.0,1,0,5,5,160.0,0,160.0,8,1,1,0,0,12,-3.12,9085,Graduate
5,12.2,5,14.2,1,0,5,5,134.0,1,134.0,10,1,1,0,2,7,-1.7,9085,Graduate
6,13.142857142857142,5,13.0,1,0,6,6,124.2,1,128.0,7,1,1,0,0,8,-4.06,9773,Dropout
4,12.75,6,11.0,1,0,6,6,115.6,1,125.0,8,4,1,0,0,6,-3.12,9254,Graduate
2,10.0,3,11.0,1,0,7,8,128.2,0,130.0,7,1,0,2,3,9,-3.12,9991,Dropout
8,13.755555555555556,6,12.385714285714286,1,0,8,7,132.8,1,138.0,9,2,1,0,0,9,0.79,9500,Graduate
4,12.25,4,14.75,1,0,6,6,123.1,1,121.0,7,2,1,0,0,12,-3.12,9773,Graduate
5,15.833333333333334,5,16.166666666666668,1,0,5,5,125.6,1,134.0,6,1,1,0,0,6,-1.7,9130,Graduate
0,0.0,0,0.0,1,0,5,5,115.0,0,130.0,8,1,0,0,0,7,-0.92,9991,Dropout
3,13.0,5,12.4,1,0,5,5,123.6,1,126.0,9,4,1,0,0,6,3.51,9119,Dropout
4,13.0,5,11.6,0,0,6,6,141.7,0,148.0,11,1,1,0,0,8,3.51,9130,Dropout
0,0.0,5,12.2,1,1,6,6,139.0,1,160.0,13,1,1,0,0,8,-3.12,9853,Dropout
5,12.8,5,11.0,1,1,6,6,118.0,0,118.0,7,1,1,0,0,7,1.79,9254,Graduate
5,12.4,6,12.333333333333334,1,1,6,6,142.0,1,150.0,7,2,1,0,0,8,1.74,9853,Dropout
6,12.571428571428571,6,14.833333333333334,1,1,6,6,143.4,0,140.0,7,1,1,2,3,6,0.79,9238,Graduate
6,11.833333333333334,6,12.0,1,1,6,6,105.1,1,110.0,6,1,1,0,0,6,1.79,9070,Graduate
10,12.6,11,12.727272727272728,1,1,11,13,138.0,1,140.0,11,1,0,9,13,13,3.51,8014,Graduate
1,11.0,2,10.5,1,0,1,2,114.7,0,133.1,1,1,0,1,2,2,1.74,9991,Dropout
6,12.0,6,12.333333333333334,1,0,6,6,130.5,1,140.0,6,4,1,0,0,6,-1.7,9773,Graduate
1,12.0,0,0.0,1,0,5,5,134.3,0,110.0,7,1,0,0,0,10,1.74,9991,Dropout
8,14.38888888888889,7,14.842857142857143,1,0,8,7,137.5,0,148.0,9,1,1,0,0,7,-0.92,9500,Graduate
1,12.0,2,11.0,1,0,5,5,152.1,0,130.0,12,1,0,0,0,13,2.02,9991,Dropout
0,0.0,4,10.75,1,0,6,6,126.1,0,132.0,12,1,1,0,0,9,0.32,9254,Dropout
8,12.55375,8,12.55375,1,0,8,8,136.0,1,130.0,9,1,1,0,0,9,-3.12,9500,Graduate
7,12.665714285714284,7,12.665714285714284,1,0,8,8,124.3,1,128.0,8,4,1,0,0,8,1.74,9500,Graduate
0,0.0,2,11.75,1,0,5,7,136.1,0,133.1,10,2,1,0,0,7,1.79,9556,Dropout
0,0.0,3,11.0,0,0,6,6,115.1,1,120.0,14,2,1,0,0,11,-3.12,9254,Dropout
0,0.0,0,0.0,1,0,0,0,143.6,1,145.0,0,2,1,0,0,0,1.79,171,Graduate
5,12.2,5,13.4,1,0,5,5,115.8,1,127.0,6,1,1,0,0,5,2.02,9147,Graduate
17,12.117647058823527,17,12.578947368421051,1,0,17,17,149.0,1,135.0,20,2,1,15,14,21,2.02,171,Graduate
0,0.0,0,0.0,1,0,5,5,100.0,0,133.1,0,1,1,0,0,0,-0.92,9119,Dropout
6,11.5,6,12.0,1,1,6,6,133.4,1,125.0,8,1,1,0,0,8,0.79,9773,Graduate
0,0.0,3,12.333333333333334,1,0,6,6,122.8,0,127.0,9,5,1,0,0,6,1.74,9670,Dropout
3,13.5,4,11.5,1,0,5,5,151.2,0,133.1,11,1,0,0,0,11,1.79,9991,Dropout
5,13.833333333333334,5,12.8,1,0,6,6,137.0,0,150.0,11,1,1,1,1,7,-4.06,9003,Graduate
0,0.0,0,0.0,1,0,0,0,118.0,0,133.1,0,1,1,0,0,0,2.02,171,Dropout
2,12.0,4,11.8,0,0,6,6,130.0,0,130.0,15,1,1,0,0,16,-0.92,9003,Dropout
2,13.5,6,11.333333333333334,1,0,11,13,112.5,0,133.1,11,1,0,2,6,13,-0.92,8014,Dropout
5,12.002,5,12.002,1,0,8,8,118.3,0,125.0,12,1,1,0,0,12,1.74,9500,Dropout
1,11.0,5,15.2,0,0,6,6,140.0,0,140.0,9,1,1,1,0,10,-4.06,9003,Dropout
6,14.166666666666666,6,13.142857142857142,1,1,6,6,109.0,0,110.0,8,1,1,0,0,7,-4.06,9670,Graduate
0,0.0,0,0.0,1,0,5,5,110.0,0,133.1,5,2,1,0,0,14,-3.12,9147,Dropout
7,13.867142857142856,7,13.867142857142856,1,0,8,8,119.8,0,124.0,11,5,1,0,0,11,1.74,9500,Graduate
6,12.675,6,12.675,1,0,8,8,130.0,0,114.0,11,1,1,0,0,11,-1.7,9500,Graduate
0,0.0,0,0.0,1,0,0,0,167.3,1,155.0,0,1,1,0,0,0,0.79,171,Graduate
0,0.0,0,0.0,1,0,0,0,136.0,1,133.1,0,1,1,0,0,0,-1.7,171,Dropout
5,12.2,6,11.0,1,1,6,6,124.0,0,125.0,6,1,1,0,0,7,2.02,9254,Dropout
4,11.333333333333334,4,10.75,1,0,5,5,132.9,0,120.0,11,1,0,0,0,11,0.79,9991,Dropout
6,14.166666666666666,5,14.2,1,0,6,6,154.0,1,100.0,6,1,1,0,0,7,-3.12,9773,Graduate
4,11.575,4,12.6,0,0,7,7,115.0,0,133.1,7,1,1,0,0,11,-0.92,9500,Dropout
0,0.0,0,0.0,0,0,5,5,96.0,1,120.0,5,1,0,0,0,5,3.51,9991,Dropout
5,14.166666666666666,5,14.0,1,0,5,5,168.2,0,120.0,6,1,0,0,0,6,1.79,9991,Graduate
4,12.25,2,10.0,0,0,6,6,140.0,0,110.0,12,1,1,0,0,16,1.74,9773,Dropout
6,13.125,6,13.833333333333334,1,0,6,6,137.4,1,144.0,8,4,1,0,0,6,1.74,9070,Graduate
1,11.0,2,11.0,0,0,5,5,150.0,0,133.1,5,1,0,0,0,8,-4.06,9991,Dropout
0,0.0,4,12.25,1,0,5,6,148.5,0,133.1,5,1,0,0,0,6,2.02,8014,Dropout
5,13.666666666666666,5,13.8,1,0,5,5,138.7,0,120.0,6,1,0,0,0,5,1.74,9991,Graduate
1,11.0,3,12.0,1,0,6,6,117.2,0,120.0,9,2,1,0,0,8,-4.06,9254,Dropout
6,11.555555555555555,4,13.75,1,1,6,6,125.3,1,134.0,10,1,1,0,0,7,1.74,9670,Graduate
2,13.15,0,0.0,1,0,8,7,140.0,0,110.0,13,1,1,0,0,7,-0.92,9556,Dropout
5,15.4,5,13.833333333333334,1,0,5,5,124.0,0,130.0,7,1,0,0,1,6,-3.12,9991,Graduate
5,16.8,5,15.8,1,0,5,5,127.0,0,150.0,5,1,0,0,0,5,3.51,9991,Graduate
12,12.52608695652174,12,12.52608695652174,1,0,14,14,110.0,0,100.0,26,1,1,11,11,26,0.32,9500,Graduate
0,0.0,6,12.783333333333331,1,0,8,7,170.0,0,133.1,11,1,1,0,0,9,-0.92,9500,Dropout
1,10.0,0,0.0,0,0,5,5,120.0,0,120.0,5,1,0,0,0,5,2.02,9991,Dropout
3,10.666666666666666,3,13.0,1,0,5,5,130.0,0,133.1,8,1,1,0,0,8,0.32,9085,Graduate
0,0.0,0,0.0,1,0,6,6,130.0,0,130.0,10,1,1,0,0,8,-0.92,9003,Dropout
0,0.0,0,0.0,0,0,5,4,120.0,0,140.0,5,1,1,0,0,4,-1.7,9119,Dropout
0,0.0,2,12.0,0,0,6,6,132.8,1,145.0,0,1,1,0,0,10,1.74,9773,Dropout
2,11.0,4,10.75,1,0,5,5,100.0,0,133.1,10,1,1,0,0,7,-0.92,9147,Dropout
4,13.5,5,11.6,1,0,5,5,121.8,0,127.0,10,1,1,0,0,8,-0.92,9147,Graduate
4,11.6,5,11.8,1,1,5,5,109.5,1,114.0,8,4,1,0,0,6,3.51,9147,Graduate
6,15.166666666666666,6,16.0,1,0,6,6,138.3,0,140.0,6,1,1,0,0,7,1.79,9003,Graduate
6,11.5,6,12.666666666666666,1,1,6,6,131.6,0,140.0,6,2,1,0,0,6,-0.92,9773,Graduate
0,0.0,0,0.0,0,0,6,6,101.5,0,133.1,6,1,1,0,0,6,-4.06,9254,Dropout
8,12.75,5,12.6,1,0,9,7,123.9,0,123.9,10,1,1,5,2,9,-0.92,9070,Dropout
7,13.4,7,13.4,1,0,8,8,143.0,0,157.0,8,1,1,0,0,8,-1.7,9500,Graduate
0,0.0,0,0.0,1,0,0,0,126.3,1,127.0,0,1,1,0,0,0,-0.92,171,Dropout
